TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
9029|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||465|703|224|311|603|380|123|159|207|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|229|80.9|95.9|43|-2206|-2289|0|8517|0|0|0|HEAD TO CURTAIN AIRBAG AND HEADLINER
9030|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||326|569|224|332|507|298|123|129|173|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|362|70.7|85.7|49|-1293|-2018|0|7746|4866|0|0|HEAD TO HEADREST AND HEADLINER
9031|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||256|583|258|369|402|167|165|134|123|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|178|39.1|73.5|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9033|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: FIRST TECH S/N:1046|NO COMMENTS|NO COMMENTS|356|732|225|343|541|302|122|147|127|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|251|63.5|78.5|43.9|-232|-242|0|8189|4531|0|0|NO COMMENTS
9034|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: HUMANETICS S/N:303|NO COMMENTS|NO COMMENTS|255|620|236|357|425|172|152|173|79|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|305|37.8|52.8|0|0|0|0|0|0|0|0|NO COMMENTS
9035|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||454|680|226|317|590|372|139|153|198|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|178|72.9|87.9|40|-2107|-2290|0|7956|0|0|0|HEAD TO CURTAIN AIRBAG AND HEADREST
9044|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|MFG: FTSS, MODEL: SID IIS-D, S/N: 299|NO COMMENTS|SID IIS-D|309|619|259|355|386|158|165|245|104|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DR|DOOR|NO|NONE|185|34.4|70.4|0|0|0|0|0|0|0|0|NO COMMENTS
9045|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: FTSS S/N:303|NO COMMENTS|NO COMMENTS|302|608|248|358|468|192|160|166|83|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|SB|SEAT BACK|NO|NONE|NO|NONE|473|39.5|66.7|0|0|0|0|0|0|0|0|NO COMMENTS
9047|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON, S/N:360|UNMODIFIED|HYBRID III 50TH MALE|412|690|270|342|528|306|133|160|133|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|202|70.3|85.3|44.7|-1377|-2727|0|4554|2642|0|0|NO COMMENTS
9048|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:1046|NO COMMENTS|NO COMMENTS|409|721|234|350|592|317|126|150|130|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|135|80.1|95.1|43.2|-83|-1775|0|0|0|0|0|CNTRH2 = HEADREST
9049|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||294|560|250|366|426|207|128|177|106|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|251|51.9|86.7|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9051|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||431|663|218|317|579|378|121|134|184|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|142|77.7|92.7|39|-3352|-1447|0|6080|4113|0|0|HEAD TO HEADREST
9053|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||236|585|264|386|396|143|194|210|85|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|338|57.2|78.1|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9055|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||315|666|258|370|432|194|165|161|130|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|NO|NONE|382|37.7|69.2|0|0|0|0|0|0|0|0|HEAD TO HEADREST, ARMREST & SEATBACK
9059|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON, S/N:360|UNMODIFIED|HYBRID III 50TH MALE|332|558|214|340|540|296|133|150|225|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|138|61.8|76.8|34.7|-1066|-2603|0|0|4732|0|0|NO COMMENTS
9061|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|MFG: FTSS, MODEL: SID IIS-D, S/N: 299|NO COMMENTS|SID IIS-D|244|572|234|369|418|167|172|262|124|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|NO|NONE|NO|NONE|NO|NONE|NO|NONE|469|53.5|60.6|0|0|0|0|0|0|0|0|NO COMMENTS
9062|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|MFG: FTSS, MODEL: SID IIS-D, S/N: 299|NO COMMENTS|SID IIS-D|486|727|246|324|437|169|160|174|110|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|NO|NONE|DR|DOOR|NO|NONE|315|42.6|71|0|0|0|0|0|0|0|0|NO COMMENTS
9065|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|HUMANETICS, S/N: 037|||327|628|189|329|478|268|135|166|140|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|OT|OTHER|NO|NONE|212|78.56|93.6|44.8|-1397|-2280|396|0|0|0|0|HIC=15 MSEC; CNTRH2=HEAD RESTRAINT,  CNTRL1=KNEE AIRBAG
9066|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||227|552|221|344|421|187|165|167|145|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|249|43.9|70.4|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9069|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|VECTOR, S/N: 037|||376|731|272|360|544|319|147|157|161|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|OT|OTHER|NO|NONE|177|79.36|94.4|37.8|-2189|-2634|356|0|0|0|0|HIC=15 MSEC; CNTRH2=HEAD RESTRAINT,  CNTRL1=KNEE AIRBAG
9070|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||356|647|219|326|526|328|121|143|185|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|209|70.1|85.1|51|-2137|-2710|0|0|0|0|0|HEAD TO HEADREST
9071|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:300|NO COMMENTS|NO COMMENTS|280|598|262|387|386|180|95|162|102|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|SB|SEAT BACK|DR|DOOR|NO|NONE|427|39.35|63.6|0|0|0|0|0|0|0|0|CNTRH2 = HEADREST
9072|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||353|589|244|376|399|180|178|170|110|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|542|46.4|67.9|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9075|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||262|610|245|376|423|191|197|161|164|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|247|37.3|72.3|0|0|0|0|0|0|0|0|HEAD TO HEADREST AND FRONTAL AIRBAG
9077|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:1046|NO COMMENTS|NO COMMENTS|380|692|252|353|531|326|145|155|161|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|279|63.7|78.7|46.8|-2233|-2400|0|0|0|0|0|CNTRH2 = HEADREST
9078|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||366|685|209|322|539|335|143|131|238|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|454|57.9|72.9|53|-479|-453|0|0|5296|0|0|HEAD TO HEADREST; RIGHT KNEE TO STEERING WHEEL
9079|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:1046|NO COMMENTS|NO COMMENTS|360|684|212|325|533|305|130|130|147|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|293|63.8|78.8|52.9|-868|-1291|0|21|21|0|0|CNTRH2 = HEADREST
9080|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:1046|NO COMMENTS|NO COMMENTS|482|755|247|365|591|369|145|144|198|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|210|68.9|83.9|41.9|-1341|-1185|0|7024|3070|0|0|CNTRH2 = HEADREST
9082|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:300|NO COMMENTS|NO COMMENTS|343|630|276|380|448|222|174|173|120|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|SB|SEAT BACK|DR|DOOR|NO|NONE|227|41.2|67.4|0|0|0|0|0|0|0|0|CNTRH2 = HEADREST
9085|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:300|NO COMMENTS|NO COMMENTS|264|667|248|385|395|175|160|233|80|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|SB|SEAT BACK|DR|DOOR|NO|NONE|173|35.45|71.45|0|0|0|0|0|0|0|0|CNTRH2 = HEADREST
9086|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: FIRST TECHNOLOGY S/N: 1046|NO COMMENTS|NO COMMENTS|382|796|227|350|555|335|122|161|160|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|201|60.7|75.7|49.8|-745|-1111|0|0|27|0|0|CNTRH2 = HEADREST
9088|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||325|630|262|388|447|175|180|180|98|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|281|39.4|70.9|0|0|0|0|0|0|0|0|HEAD TO HEADREST AND SEAT BACK
9097|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||458|747|241|353|600|344|150|162|177|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|199|65.5|80.5|35|-2011|-566|0|0|3607|0|0|HEAD TO HEADREST, KNEE TO KNEE BOLSTER
9100|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||335|645|272|398|452|188|192|166|100|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|414|42.5|66|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9107|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FTSS S/N 401|||594|800|252|374|577|337|137|159|161|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|36|72.3|87.3|31|-5282|-6906|0|0|0|0|0|HEAD TO VISOR
9108|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 510|||474|815|328|390|498|236|228|203|119|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|139|45.6|60.6|44|-4687|-3665|0|0|0|0|0|
9109|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 511|||273|675|234|326|416|206|167|184|86|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|65|52.9|67.9|25|-2167|-1996|0|0|0|0|0|HEAD TO VISOR
9111|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||468|707|215|342|595|351|142|150|188|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|189|73.2|88.2|35|-531|-537|0|0|4209|0|0|HEAD TO HEADREST, KNEE TO KNEE BOLSTER
9114|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON, S/N:360|UNMODIFIED|HYBRID III 50TH MALE|425|775|249|373|569|289|142|199|159|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|236|78.4|93.4|42.9|-78|-3897|0|8263|4100|0|0|NO COMMENTS
9120|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|MFG: FTSS, MODEL: SID IIS-D, S/N: 299|NO COMMENTS|SID IIS-D|342|795|287|396|469|200|192|193|98|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|NO|NONE|DR|DOOR|NO|NONE|256|30.9|66.9|0|0|0|0|0|0|0|0|NO COMMENTS
9136|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||355|650|254|334|525|291|150|203|136|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|SC|STEERING COLUMN|NO|NONE|137|87.5|102.5|36|-1402|-559|0|6302|3791|0|0|HEAD TO HEADREST AND KNEE TO KNEE BOLSTER
9156|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||307|614|225|336|540|321|136|152|175|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|SC|STEERING COLUMN|OT|OTHER|130|70.3|85.3|42|-191|-312|0|6533|3802|0|0|HEAD TO HEADREST, KNEE TO KNEE BOLSTER
9157|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||327|658|241|254|513|287|139|167|173|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|SC|STEERING COLUMN|OT|OTHER|235|68|83|47|-122|-1470|0|8088|4437|0|0|HEAD TO HEADREST, KNEE TO KNEE BOLSTER
9158|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||278|632|267|386|437|175|184|178|113|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|261|46.8|71.9|0|0|0|0|0|0|0|0|HEAD TO HEADREST AND SEATBACK,
9160|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||347|750|235|347|529|307|148|146|141|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|282|68.4|83.4|41|-1005|-1519|0|0|0|0|0|HEAD TO HEADREST
9161|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||248|675|252|383|398|150|182|153|94|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|328|42.5|68.6|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9166|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|DENTON S/N 351|||386|680|216|350|538|320|142|146|155|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|252|72.6|87.6|45|-1356|-1720|0|0|0|0|0|HEAD TO HEADREST
9167|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 306|||260|569|379|215|407|166|183|172|99|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DR|DOOR|NO|NONE|227|39.5|72.1|0|0|0|0|0|0|0|0|HEAD TO HEADREST
9169|1|01|LEFT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|MFG: FTSS, MODEL: SID IIS-D, S/N: 299|NO COMMENTS|SID IIS-D|280|595|224|357|427|205|146|151|106|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|248|37.1|69|0|0|0|0|0|0|0|0|CNTRC2: CHEST CONTACTED THE DOOR PANEL
9230|1|01|LEFT FRONT SEAT|TK|THOR-NT WITH MOD KIT|0|M|MALE|0|0|NT|THOR-NT 2005 GESAC|50|50 PERCENTILE|THOR MFG: HUMANETICS S/N: 015|THOR LOWER LEG LX|THOR 50TH PERCENTILE MALE DUMMY|424|717|0|0|703|431|0|0|182|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|338|63.6|99.6|43.5|-1279|-860|0|8401|5034|0|59.36|CNTRH1 = CURTAIN, CNTRH2 = FRONTAL
9231|1|01|LEFT FRONT SEAT|TK|THOR-NT WITH MOD KIT|0|M|MALE|0|0|NT|THOR-NT 2005 GESAC|50|50 PERCENTILE|THOR MFG: HUMANETICS S/N: 015|THOR LOWER LEG LX|THOR 50TH PERCENTILE MALE DUMMY|431|714|0|0|698|425|0|0|182|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|544|69.5|104.45|44.9|-1182|-642|0|7455|6725|0|57.76|CNTRH1 = CURTAIN, CNTRH2 = FRONTAL
9232|1|01|LEFT FRONT SEAT|TK|THOR-NT WITH MOD KIT|0|M|MALE|0|0|NT|THOR-NT 2005 GESAC|50|50 PERCENTILE|THOR MFG: HUMANETICS S/N: 015|THOR LOWER LEG LX|THOR 50TH PERCENTILE MALE DUMMY|438|721|0|0|702|429|0|0|185|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|724|78.05|114.05|46.4|-1327|-1088|0|7786|5235|0|59.46|CNTRH1 = CURTAIN, CNTRH2 = FRONTAL
9233|1|01|LEFT FRONT SEAT|TK|THOR-NT WITH MOD KIT|0|M|MALE|0|0|NT|THOR-NT 2005 GESAC|50|50 PERCENTILE|THOR MFG: HUMANETICS S/N: 015|THOR LOWER LEG LX|THOR 50TH PERCENTILE MALE DUMMY|444|728|0|0|709|425|0|0|186|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|551|70.7|102.85|46.8|-1212|-1227|0|8815|5533|0|57.72|CNTRH1 = FRONTAL, CNTRH2 = CURTAIN
9234|1|01|LEFT FRONT SEAT|TK|THOR-NT WITH MOD KIT|0|M|MALE|0|0|NT|THOR-NT 2005 GESAC|50|50 PERCENTILE|THOR MFG: HUMANETICS S/N: 015|THOR LOWER LEG LX|THOR 50TH PERCENTILE MALE DUMMY|436|722|0|0|705|424|0|0|183|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|436|63.8|99.8|44.3|-1208|-1225|0|8264|5570|0|55.18|CNTRH1 = FRONTAL, CNTRH2 = CURTAIN
9235|1|01|LEFT FRONT SEAT|TK|THOR-NT WITH MOD KIT|0|M|MALE|0|0|NT|THOR-NT 2005 GESAC|50|50 PERCENTILE|THOR MFG: HUMANETICS S/N: 015|THOR LOWER LEG LX|THOR 50TH PERCENTILE MALE DUMMY|440|722|0|0|703|404|0|0|187|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|311|68|99.9|46.7|-1494|-1199|0|8653|6916|0|54.35|CNTRH1 = FRONTAL, CNTRH2 = CURTAIN
