TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
8641|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: FTSS S/N:273|NO COMMENTS|NO COMMENTS|445|749|303|375|446|0|85|175|152|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|435|68.9|83.9|54.9|-1844|-1932|0|6753|7301|0|0|CNTRH2 = HEADREST
8643|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FIRST TECHNOLOGY S/N 144|||0|0|0|228|520|0|0|0|0|0|0|214|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|4|8.5|21|0|0|0|0|0|0|0|0|CAB TO TOP & RT SIDE OF HEAD; SAB TO RIGHT SHOULDER, TORSO, & PELVIS
8644|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FIRST TECHNOLOGY S/N 144|||0|0|0|189|457|0|0|0|0|0|0|304|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|29|9.4|13.7|0|0|0|0|0|0|0|0|CAB TO TOP & BACK OF HEAD, SAB TO LEFT SIDE OF HEAD
8645|1|02|RIGHT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FTSS, S/N: 297|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|10|3.04|37.76|0|0|0|0|0|0|0|0|HIC=36MS; POSITION 3.3.5.3-RRM,SM, INBOARD FACING
8649|1|02|RIGHT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FTSS, S/N: 297|||0|0|0|0|0|0|0|0|0|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|21|6.88|42.88|0|0|0|0|0|0|0|0|HIC=36MS; POSITION 3.3.5.3-RRM,SM, INBOARD FACING
8651|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FTSS S/N 401|||462|696|234|326|561|0|70|181|166|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|334|74.7|89.7|47|-1762|-1982|0|0|0|0|0|HEAD TO HEADREST
8654|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|5|13.3|28.3|3|0|0|0|0|0|0|0|HEAD TO SEATBACK
8655|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|8|8|23|8|0|0|0|0|0|0|0|HEAD TO SEATBACK
8656|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|14|8.1|10.4|5|0|0|0|0|0|0|0|HEAD TO SEATBACK
8657|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|5|7.1|14.2|3|0|0|0|0|0|0|0|HEAD TO SEATBACK
8660|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|MFG: FIRST TECHNOLOGY S/N:288|NO COMMENTS|NO COMMENTS|310|625|262|370|394|0|65|188|90|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|241|61.5|76.5|44.7|-3172|-1930|0|3830|3962|0|0|CNTRH2 = HEADREST
8748|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 634|||458|809|326|369|462|0|99|170|148|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|227|69.8|84.8|39|-951|-1991|0|0|2905|0|0|HEAD TO HEADREST; KNEES TO FRONTAL AIRBAG
8753|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FIRST TECHNOLOGY S/N 144|||0|0|0|193|472|0|0|0|0|0|0|219|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|32|6.7|21.7|0|0|0|0|0|0|0|0|HEAD TO CAB, TORSO/PELVIS AIRBAG TO R. SHLDR, R.TORSO, R. PELVIS
8755|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON, S/N:141|UNMODIFIED|HYBRID III 5TH FEMALE|518|769|260|253|411|0|84|174|139|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|238|59.7|74.7|48.3|-1233|-1081|0|5172|0|0|0|NO COMMENTS
8756|1|02|RIGHT FRONT SEAT|S2|SID-IIS SIDE IMPACT DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FTSS, S/N: 297|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|16|7.68|29.04|0|0|0|0|0|0|0|0|HIC=36MS; POSITION 3.3.5.3-RRM,SM, INBOARD FACING
8759|1|02|RIGHT FRONT SEAT|CH|CHILD DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:186|UNMODIFIED|N0 COMMENTS|347|0|0|105|509|0|61|0|0|366|0|256|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|3|7|22|0|0|0|0|0|0|0|0|DUMMY WAS INBOARD FACING
8761|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 511|||441|796|307|372|404|0|124|192|68|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|204|65.7|80.7|32|-3502|-4914|0|0|0|0|0|HEAD TO VISOR
8764|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|8|30.5|33.8|6|0|0|0|0|0|0|0|
8765|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|19|13.2|23.2|15|0|0|0|0|0|0|0|HEAD TO SEATBACK
8766|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|13|12.1|27.1|8|0|0|0|0|0|0|0|HEAD TO SEATBACK
8767|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|NO|NONE|2|16.9|31.8|6|0|0|0|0|0|0|0|HEAD TO SEATBACK
8768|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|12|12 MONTH OLD CHILD|FIRST TECHNOLOGY S/N 083|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|47|22.2|34.6|11|0|0|0|0|0|0|0|
8769|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|12|12 MONTH OLD CHILD|FIRST TECHNOLOGY S/N 083|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|90|23.8|25.9|11|0|0|0|0|0|0|0|
8770|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|12|12 MONTH OLD CHILD|FIRST TECHNOLOGY S/N 083|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|112|21.3|28.9|21|0|0|0|0|0|0|0|
8771|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|12|12 MONTH OLD CHILD|FIRST TECHNOLOGY S/N 083|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|37|21.5|36.5|10|0|0|0|0|0|0|0|
8772|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|12|12 MONTH OLD CHILD|FIRST TECHNOLOGY S/N 083|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|20|22.3|36.1|13|0|0|0|0|0|0|0|
8773|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|12|12 MONTH OLD CHILD|FIRST TECHNOLOGY S/N 083|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|NO|NONE|NO|NONE|4|35.7|50.7|10|0|0|0|0|0|0|0|
8778|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 511|||246|578|252|360|396|0|82|246|107|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|217|80.1|95.1|36|-3112|-2781|0|0|0|0|0|HEAD TO HEADREST
8781|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 138|||265|593|232|357|371|0|86|252|114|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|180|61.2|76.2|49|-653|-246|0|0|3711|0|0|HEAD TO HEADREST
8877|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 634|||315|648|236|346|427|0|93|148|136|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|328|70.3|85.3|43|-543|-1562|0|0|3937|0|0|HEAD TO HEADREST
8878|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 138|||302|742|269|381|434|0|105|187|162|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|197|64|79|38|-139|-325|0|4722|3149|0|0|HEAD TO HEADREST
8886|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|6|35.9|46.3|4|0|0|0|0|0|0|0|
8887|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|70|10.2|25.2|25|0|0|0|0|0|0|0|HEAD TO SEATBACK
8888|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|2|64.5|79.5|5|0|0|0|0|0|0|0|
8889|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|60|10|16.6|20|0|0|0|0|0|0|0|HEAD TO VISOR
8890|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 125|||185|441|197|324|400|0|164|165|83|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|32|65.3|80.3|27|-3601|-4057|0|0|0|0|0|
8891|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FTSS S/N 403|||289|588|215|339|488|0|79|147|152|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|256|84.8|99.8|37|-5628|-3949|0|0|0|0|0|HEAD TO VISOR
8894|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|6|73.8|86.6|6|0|0|0|0|0|0|0|
8895|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|112|9.8|14.1|21|0|0|0|0|0|0|0|HEAD TO SEATBACK
8896|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|58|10.9|15|11|0|0|0|0|0|0|0|HEAD TO SEATBACK
8897|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|6|7.3|19.1|8|0|0|0|0|0|0|0|
8898|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FTSS S/N 510|||429|745|353|745|444|0|84|169|149|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|83|129.4|144.4|26|-4286|-5228|0|0|0|0|0|HEAD TO HEADREST
8899|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 124|||300|667|271|355|393|0|91|205|82|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|121|74.6|89.6|28|-2550|-2562|0|0|0|0|0|HEAD TO HEADREST
8900|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FTSS S/N 401|||465|697|235|331|561|0|81|175|174|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|385|75.1|90.1|48|-2034|-2144|0|0|0|0|0|HEAD TO HEADREST
8901|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FTSS S/N 401|||456|693|239|345|560|0|80|172|160|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|1|24.3|32|43|-1762|-1982|0|0|0|0|0|HEAD TO HEADREST / PASSENGER HIC - NO VALID DATA
8909|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 138|||298|716|266|377|421|0|96|182|134|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|435|58.8|73.8|54|-1213|-485|0|7105|3611|0|0|HEAD TO HEADREST
8943|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|8|8.6|9.1|4|0|0|0|0|0|0|0|
8944|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|67|14.1|29.1|16|0|0|0|0|0|0|0|HEAD TO SEATBACK
8945|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|6C|6 YEAR OLD CHILD|FTSS S/N 155|||0|0|0|0|0|0|0|0|0|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|6|7.4|8.4|9|0|0|0|0|0|0|0|HEAD TO SEATBACK
8946|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|N|NOT APPLICABLE|0|0|H3|HYBRID III|3C|3 YEAR OLD CHILD|DENTON S/N 031|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|103|12.1|27.1|21|0|0|0|0|0|0|0|HEAD TO SEATBACK
8947|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 401|||350|644|213|321|546|0|50|135|173|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|71|108.2|123.2|26|-3621|-4411|0|0|0|0|0|HEAD TO VISOR
8948|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 403|||393|731|251|355|542|0|53|149|134|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|93|142.2|157.2|24|-5027|-5501|0|0|0|0|0|HEAD TO SHIFTER
8949|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 138|||290|669|267|375|337|0|100|186|67|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|377|61.2|76.2|47|-2966|-1234|0|0|0|0|0|HEAD TO HEADREST
8982|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 634|||334|759|252|370|430|0|125|183|139|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|123|104.5|119.5|39|-1011|-1192|0|5428|3032|0|0|HEAD TO HEADREST
8984|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 125|||295|610|229|356|435|0|92|166|137|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|95|58.5|73.5|29|-2143|-2798|0|0|0|0|0|
8987|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 634|||310|677|270|354|402|0|74|175|74|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|298|55.4|70.4|48|-1746|-1786|0|0|0|0|0|HEAD TO HEADREST
8988|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON, S/N:141|UNMODIFIED|HYBRID III 5TH FEMALE|329|672|280|358|426|0|97|190|105|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|113|62.1|77.1|36.5|-899|-1183|0|0|3613|0|0|NO COMMENTS
8993|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON S/N 138|||393|709|381|461|439|0|115|199|74|0|0|0|0|NO|NON-ADJUSTABLE SEAT|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|514|63.8|78.8|43|-1542|-1136|0|4538|3918|0|0|HEAD TO HEADREST
9005|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 634|||319|670|232|348|410|0|113|177|151|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|284|64.4|79.4|40|-1462|-1886|0|0|3518|0|0|HEAD TO HEADREST
